Theta,Phi
0.239633914,5.548198343
0.239867899,4.118404308
0.240004072,5.930579767
0.240170111,0.60825287
0.240595442,0.283349683
0.240830896,4.212023015
0.241423503,4.165799097
0.241448591,6.062302957
0.241523701,5.307608153
0.241658615,3.880426033
0.241791703,3.131443707
0.242162919,2.743107525
0.242170436,5.215573189
0.242483208,5.817475879
0.242527127,5.090898454
0.242682627,5.829539803
0.24273739,4.63173686
0.242785098,1.612587319
0.24289248,5.860093046
0.242930077,3.207399527
0.2430453,2.686333941
0.24308016,4.96391585
0.243100201,5.725401888
0.24323954,1.745798214
0.243293317,5.754591784
0.243508932,0.674510822
0.243577966,6.2582375
0.243591195,3.388443812
0.243685737,1.629634879
0.243926185,5.537642598
0.243999584,1.435188006
0.244035998,2.723526241
0.24418356,1.04668359
0.244221304,2.338952862
0.244392296,5.087391337
0.244544324,2.368453269
0.24480296,4.90991988
0.245068135,6.007044442
0.24517284,0.43878482
0.24521897,1.957042295
0.245599509,1.533526262
0.245807503,3.276208896
0.24644466,4.13480045
0.246815829,3.059540202
0.246879353,3.282345029
0.247053572,2.582479135
0.247064875,2.915735833
0.247332159,2.584222125
0.24747681,2.60555819
0.24778006,0.07131065
0.24791598,1.78850881
0.247985679,2.978154288
0.248698465,2.552574551
0.248935422,1.126769841
0.2489966,2.22761987
0.249422171,4.894354427
0.250196588,4.222720848
0.250208923,0.162577557
0.251060216,1.871914329
0.251211958,4.546623138
0.251923823,0.238731231
0.252473616,5.118625238
0.252502139,3.394446148
0.253175902,3.390149465
0.253210305,1.18784387
0.25344483,3.62174779
0.253740128,3.688756559
0.254044826,2.308817178
0.254050485,0.742663289
0.254126477,4.006460737
0.25426625,0.92534912
0.254272741,5.222617911
0.254403058,1.926149043
0.254450897,2.841061799
0.254641155,5.539646565
0.254799344,1.671346314
0.254816239,1.765453122
0.255310701,1.613375302
0.255372771,3.19302824
0.255492444,3.452911354
0.25595569,1.08975154
0.25605712,3.75594489
0.256078598,3.473471888
0.25641857,4.44062955
0.25651463,2.921836276
0.256655168,1.252022633
0.25665971,1.47545597
0.25672594,2.98416151
0.256752307,0.146180881
0.256944458,4.248184082
0.256969084,6.183718869
0.25712133,0.82020486
0.257188048,0.879449855
0.257200748,3.891190291
0.257508787,6.01903826
0.257767496,2.333502333
0.25779816,0.561066875
0.258347896,5.321088458
0.258842404,0.637024218
0.25888025,3.67918444
0.259218478,1.197001252
0.25926088,2.77924837
0.25973697,1.215993705
0.259934474,2.984118536
0.260047461,2.677764533
0.260051904,2.192972505
0.260092024,1.656180486
0.260617876,3.561759667
0.260935425,4.168838985
0.261429882,2.2058488
0.261564478,0.52825618
0.261650209,2.458266885
0.261778974,3.656097455
0.261796211,2.721832304
0.261830775,3.0564793
0.261836634,1.868677868
0.261861098,3.155137107
0.26186462,5.21535274
0.26207261,0.75384829
0.26211665,1.84352576
0.262269391,5.744510998
0.262609575,6.225671539
0.262793526,5.227437678
0.263035495,5.878225838
0.263127881,4.440053514
0.26328875,5.292501659
0.26383892,4.47314016
0.264154947,3.920361987
0.264268241,0.685638726
0.26430197,4.64788419
0.26432602,1.68356082
0.26434919,0.40601196
0.26453228,4.62255846
0.26472017,0.41450427
0.264801716,4.083608522
0.264959103,0.970231686
0.265236992,5.950272149
0.265621844,4.877272489
0.265629281,1.490398197
0.265724889,4.763145645
0.26599353,0.48096063
0.26601214,4.06678687
0.26602549,4.41074327
0.266063449,4.428649887
0.26610125,2.14707704
0.26626738,0.97370946
0.266350072,1.866059422
0.266673334,3.646303707
0.266920151,5.451793842
0.26731702,6.00559143
0.267383109,2.366934999
0.26759422,0.133381135
0.26784422,5.72304189
0.26801997,1.75308969
0.268272236,6.168336962
0.268347735,0.85372435
0.269297829,4.065957132
0.26951153,5.63445648
0.269984516,5.76370718
0.270082203,0.331465328
0.270090317,4.654135598
0.270208021,0.855643651
0.27052598,1.90774654
0.27057067,2.6969261
0.271196297,6.090102929
0.271572208,0.481271798
0.271759339,1.719097675
0.271823813,2.223375442
0.27197762,3.08283283
0.272585706,4.116301844
0.272768591,2.218589432
0.273148567,5.841705172
0.273330679,2.167665691
0.273387356,1.051849884
0.27414409,1.78401256
0.274191396,0.305266673
0.274198646,2.317117242
0.274369411,2.064253175
0.274453027,2.002693711
0.274464004,0.128501593
0.274479702,5.875086426
0.274518187,0.421710151
0.274656891,5.532699767
0.274818056,4.638408305
0.275176917,5.516460125
0.27524913,0.179202727
0.27646486,4.584964801
0.27649163,1.19843557
0.27672153,2.64648618
0.27706901,1.13736269
0.277090581,1.912909492
0.2771007,2.65090359
0.277105387,1.285467698
0.27735161,0.127027731
0.277609155,1.72729254
0.27781322,2.830821214
0.277983124,5.615521136
0.27833311,1.276027759
0.278585304,3.581311145
0.278895925,4.003784969
0.278900135,2.223456272
0.279084666,4.693613235
0.27919993,1.00796098
0.279523328,1.331009721
0.279798189,4.529985504
0.28079039,5.37402308
0.2809483,5.62301453
0.281146077,0.465126205
0.28148445,2.711724975
0.28155191,3.35570173
0.28159198,3.236345256
0.28165213,5.51945865
0.281877385,5.6670804
0.281984568,0.858336471
0.28214425,0.81936259
0.283169712,1.570822589
0.283287235,2.735677155
0.28411407,2.16576667
0.284228242,1.163187272
0.284679297,5.847255991
0.284932886,3.495087829
0.285049631,4.335880685
0.285384821,3.92789922
0.285922082,2.946603156
0.286129677,5.109726831
0.286133676,4.799512627
0.286291513,0.028792059
0.28638357,4.435914637
0.28643127,5.22504346
0.28654143,0.65588142
0.286573185,0.612118715
0.28696723,5.2065186
0.28711582,3.363396623
0.287207063,3.645343892
0.28817556,5.44134845
0.288208118,5.969027393
0.288233139,5.87080563
0.288496384,2.122821038
0.28900128,6.098784607
0.2890299,0.93687271
0.289146548,5.758735112
0.289319335,1.628809466
0.2894578,0.043338762
0.289477569,2.78579138
0.289586245,6.135311508
0.289702505,4.285389473
0.28979617,2.6532428
0.28993453,5.61785176
0.289947993,3.139711796
0.290030796,5.206953777
0.290179034,3.206668799
0.290382083,2.893531531
0.29039136,0.25429878
0.290747823,0.735290331
0.291107824,3.753912477
0.291327273,2.971541277
0.291620106,5.201045247
0.291670745,4.089972683
0.292569724,2.005438636
0.292714881,2.975205716
0.292991097,1.999897746
0.293075707,1.343576555
0.293496005,0.139291735
0.293907498,4.125050008
0.293943304,0.952448849
0.29449731,1.96023665
0.294693021,4.007574873
0.294867703,3.924428238
0.29542857,2.33537634
0.295451686,0.87568088
0.295808036,0.639262759
0.295878507,2.897966844
0.296031192,2.819217421
0.296493079,2.569385375
0.296656814,0.307564223
0.29698496,5.53689909
0.297101239,1.628111501
0.297827681,3.383902688
0.298461516,2.466337679
0.298625585,3.920086492
0.298778169,2.804846294
0.298863247,4.29790663
0.299032809,5.846710416
0.30069819,3.7342084
0.300775664,4.764914793
0.300838876,2.395884658
0.30095875,0.042220332
0.300962936,0.223802625
0.301019773,0.160133934
0.301191105,5.05734012
0.3014063,1.54127644
0.302009853,3.093509949
0.30251923,1.19475613
0.302800029,3.475437853
0.30282396,3.19087677
0.30283398,1.39263385
0.303345285,5.447603254
0.303434111,4.968219335
0.303477545,4.407257404
0.303499996,2.727415027
0.303828345,5.565925568
0.303940317,4.594842442
0.304025684,4.343531777
0.30410646,5.78205399
0.30416039,1.524492337
0.304406024,5.771478804
0.304435851,4.698853683
0.30452047,1.88914425
0.304728731,0.440576622
0.304833259,0.523295034
0.304968553,3.072401472
0.305194778,1.115694205
0.305231494,3.280214811
0.305505343,0.193742867
0.305813746,5.715367589
0.30605329,4.891035898
0.307279031,3.690092253
0.307369027,5.482851903
0.307489064,2.111021635
0.30772872,5.01297051
0.30778794,4.22587013
0.30797842,5.12951223
0.308618496,2.121198694
0.30875884,3.99706582
0.30891794,2.13848423
0.30926818,6.22433644
0.30943697,3.6431382
0.30950984,5.02644359
0.309657794,2.791733975
0.310119231,0.128153272
0.310433646,2.595608547
0.310755248,4.725975687
0.3109472,1.013331259
0.311013614,3.153898267
0.311439254,2.496635142
0.31175308,3.92238139
0.3117758,1.67437473
0.311908331,3.848736881
0.312122931,6.097872277
0.312132403,3.136161367
0.312444853,6.244338722
0.312664703,5.128744793
0.312668657,2.685605305
0.31309756,1.22585008
0.31318258,4.53025886
0.313768493,6.187975578
0.314133031,3.72950326
0.314530016,2.007839556
0.314570031,1.15569036
0.314647275,6.119594567
0.3152516,2.57248569
0.315285786,1.035877517
0.315754187,0.408740764
0.316571438,4.999084119
0.316769713,3.947369237
0.316881454,5.825898288
0.317567263,6.260307102
0.31788362,4.95515338
0.318077753,2.915312601
0.31901471,5.78094213
0.31951538,4.74035767
0.319659283,5.960162711
0.319848269,1.789245413
0.320384863,4.727323866
0.32041064,5.12577359
0.32061143,3.73350606
0.320612314,5.304435059
0.320715317,4.182875805
0.321394993,5.820018235
0.32142551,2.55969765
0.321444257,1.698876577
0.321469246,4.291215803
0.321642091,1.202510826
0.322080982,3.691374899
0.322501374,6.206459422
0.322862574,5.010301563
0.322997423,2.811802784
0.32349709,4.1328267
0.324012941,3.396235076
0.324310676,1.345848397
0.324529551,3.517281369
0.32480479,3.34816085
0.325247454,3.118362367
0.325728626,4.386056819
0.325872821,4.558388936
0.32592329,3.23288419
0.32622187,3.74924855
0.326244304,3.222987765
0.326430378,5.704104706
0.326585222,4.042159507
0.326613284,6.108515893
0.326655868,6.074443569
0.32667284,5.97614673
0.326725577,6.185807267
0.32715588,5.57888477
0.32718524,4.76334703
0.32736392,1.53323977
0.327651907,2.038253478
0.327671498,3.37355541
0.328677859,5.468661639
0.328680005,6.03841847
0.328799945,5.757341002
0.32882734,4.78151755
0.328892348,3.059028456
0.329775491,3.236773892
0.330098012,3.612518725
0.330370957,1.929830556
0.330414974,1.856571874
0.33083587,2.84180415
0.330895891,2.886960352
0.331002622,5.705892895
0.33142136,2.444846538
0.33145742,3.248951323
0.331751845,0.018611833
0.332481908,5.210572545
0.33255332,3.8612891
0.333247028,2.198223423
0.333928657,2.282096212
0.334215426,1.934458637
0.334406209,0.754233891
0.334807696,1.65772432
0.33484436,2.45376156
0.335054694,2.687179414
0.335201168,2.106057498
0.335298021,0.503473655
0.33530487,1.2230426
0.33555991,3.39026657
0.33619696,3.683122533
0.33648125,6.08943844
0.337102151,6.061115276
0.33728074,1.30603631
0.337305287,6.171875624
0.337342575,5.360004371
0.337744357,3.866303964
0.338005818,0.395942731
0.33825636,2.6509427
0.338294365,5.600460002
0.338324117,1.784406484
0.338909614,4.837319055
0.338993033,0.579554246
0.339917683,2.40375603
0.340648552,5.539382159
0.341044805,3.843834001
0.341052718,3.791813348
0.341057492,0.898540299
0.341578896,2.327095393
0.341719059,0.827825502
0.34185118,5.539786382
0.34243614,5.10242791
0.34353245,1.207496115
0.343538896,2.301460901
0.343827312,0.635726837
0.343842124,4.246695708
0.3439163,5.687854565
0.344204937,5.640895782
0.344531209,3.109603789
0.344553149,2.441734066
0.344999036,1.518198757
0.345513098,1.824051166
0.345826759,1.997363775
0.34624155,4.24457871
0.346266867,0.128325484
0.34630964,3.11829268
0.346715078,0.097856297
0.346892151,0.796735016
0.34704427,3.74332327
0.34723507,3.21402725
0.347742652,0.829516521
0.347899499,2.699992587
0.348935843,0.433142078
0.34897249,3.43024961
0.34898449,5.803762352
0.349228154,3.538501927
0.349469182,5.77137454
0.34993015,0.79150013
0.349942491,6.255633758
0.350043804,1.571615777
0.350147716,3.594476455
0.35035486,6.0226121
0.350591769,3.291370857
0.35066145,2.430925507
0.350889446,4.942416591
0.351007531,3.814463197
0.351024501,5.148145687
0.351459707,0.238129365
0.351544704,5.571521085
0.352486901,5.993720672
0.352905846,1.18457672
0.35292628,5.14082655
0.35295326,5.96062723
0.353248215,4.500110098
0.353267967,0.627296328
0.353754994,1.153547927
0.353785882,3.405189017
0.354238515,4.628338472
0.354737211,2.138726069
0.355598072,3.136159327
0.35585794,1.881442909
0.356147905,2.473710401
0.356305463,2.016849371
0.356611964,1.815998786
0.357204684,3.60305502
0.357362448,1.019273094
0.357667826,3.125994629
0.357936578,2.528985227
0.357954185,3.684858558
0.358061865,0.154552168
0.358306315,1.40794353
0.35885827,1.63057579
0.359004218,5.149274638
0.35942727,6.16891391
0.359622614,1.271413079
0.359856848,3.94131946
0.360068839,1.678187913
0.360158123,0.711081727
0.360492274,0.981410859
0.36090402,5.44512566
0.360993805,2.760110311
0.361277897,5.428860938
0.361574373,4.515312798
0.36159898,2.37873315
0.36211979,3.8425387
0.362407182,4.984038154
0.362408461,2.154164873
0.362489847,2.165355679
0.36254054,2.42850402
0.36266902,0.09674546
0.362787148,1.268081643
0.363105726,0.903768361
0.363421533,1.374551455
0.363706026,3.814631276
0.364176775,4.731129568
0.36429844,5.51022884
0.364324454,2.51770051
0.364511543,1.454962186
0.364647298,2.513031288
0.365039506,1.950936357
0.365315679,1.316049092
0.365336489,1.881859802
0.365389183,5.325574879
0.365640809,5.055218872
0.365647264,2.673029178
0.365661714,2.138291235
0.365698917,1.10382746
0.36573747,0.15549335
0.3659701,5.22896547
0.366125536,5.739624766
0.366393814,0.21901942
0.36639667,1.42865798
0.366436675,4.020689017
0.366612272,6.06432694
0.36703958,1.60999997
0.367105774,0.762098961
0.367259682,4.02525261
0.36769239,2.08042332
0.367842998,2.734069202
0.36793145,1.017107738
0.367980944,2.657813599
0.368584668,2.190852624
0.369086793,2.609914186
0.369180873,1.888145051
0.369217975,5.977638011
0.369749205,1.08306407
0.36990751,2.05246472
0.36995359,4.63763749
0.369966128,0.50810676
0.370249802,0.518733803
0.37046698,5.8710471
0.370467956,0.116233253
0.370470367,0.654217011
0.370490287,0.655021912
0.370861725,1.24778259
0.371112471,5.492140246
0.371476474,4.124408772
0.37175429,5.94103655
0.371865654,0.850995579
0.371974463,4.038660054
0.372376085,4.60202522
0.372410008,5.437601182
0.37244071,2.09461846
0.37278033,0.241617217
0.37280478,2.06408702
0.37303544,0.673406786
0.373389977,0.904744358
0.373701766,4.892456911
0.373704213,0.67289552
0.373710156,0.283847066
0.373810356,0.828939924
0.37420548,5.95567995
0.374488984,4.088610376
0.374973225,3.857243494
0.375136714,0.833319415
0.375239106,2.570378462
0.37554723,3.27286008
0.375625585,3.680690469
0.376223374,0.035390718
0.376414335,4.412148611
0.376663022,1.445666086
0.376992882,1.055743495
0.37708655,1.318580865
0.377117674,4.265826145
0.37722116,0.14414864
0.377521806,0.290693589
0.37753265,3.74074747
0.377571231,3.883063439
0.37757534,4.51349568
0.37763091,0.858892287
0.377879138,5.698024203
0.378050873,0.516444919
0.378169942,1.498275333
0.378189676,4.485747045
0.378222221,0.6782001
0.378230156,0.023858904
0.378280951,3.451201809
0.378332539,6.052966956
0.378404824,3.767250641
0.378641265,1.592059983
0.378761221,4.098756682
0.378769916,4.650730745
0.378974893,4.188122162
0.379632499,4.231643506
0.380205634,0.441445021
0.380538,1.65628595
0.380835479,3.28235504
0.38149551,2.3961022
0.381534409,1.062995445
0.381816768,5.740167422
0.38192223,3.79204683
0.382262723,2.330329265
0.382497529,5.485543165
0.38251236,6.22999915
0.382535048,1.444435211
0.38264295,1.187971712
0.382715084,2.064852586
0.382825903,1.284903811
0.382935356,3.460498238
0.382996074,3.383143432
0.383446064,3.628042252
0.383951785,2.405145746
0.384034011,2.681268734
0.38434027,5.910119911
0.38450781,1.034481379
0.384802004,3.538949203
0.38482873,3.14200841
0.384954728,0.137938592
0.385126971,1.882259509
0.385224247,1.05902747
0.386003657,5.561718699
0.386101008,5.780343623
0.386141107,4.004310949
0.386246542,6.050580336
0.386296292,1.725411252
0.386896344,0.208177304
0.387359073,1.530087397
0.387457939,6.24295984
0.387821361,1.411547402
0.387836537,4.994438278
0.387900773,1.664184222
0.388072054,6.036331386
0.38839952,1.134163129
0.388445254,2.312718085
0.38878712,1.267620795
0.388817725,4.598583487
0.388998017,3.902413135
0.389111181,1.675650946
0.389132065,2.481895541
0.38936458,3.16232862
0.390057507,4.895433933
0.390237792,0.490911728
0.390294237,0.799612367
0.390495382,2.448095025
0.39077647,5.04407929
0.39142565,2.03751413
0.39184251,0.75940431
0.392198216,3.446458899
0.392260285,1.580482844
0.392753297,6.225835982
0.393508678,1.63474787
0.39367258,0.994937722
0.393806552,3.353915811
0.393927518,5.713162879
